# i re im
3.528000000000000000e+03 -6.407441640188535201e-08 -7.471773212622309125e-09
3.529000000000000000e+03 -4.815435437789446774e-08 1.947562965700911200e-08
3.530000000000000000e+03 -2.491858165272704191e-08 4.508642637789069419e-08
3.531000000000000000e+03 -9.157529994848812884e-09 5.905391578749208637e-08
3.532000000000000000e+03 -9.191855885935735154e-09 5.702093454197909066e-08
3.533000000000000000e+03 -2.521452628148157742e-08 4.096865488398443863e-08
3.534000000000000000e+03 -4.771553417037868443e-08 2.085615566388578409e-08
3.535000000000000000e+03 -6.362894774776068569e-08 7.474013462151597305e-09
3.536000000000000000e+03 -6.084243602784717741e-08 7.702181304808903797e-09
3.537000000000000000e+03 -3.745659022848432263e-08 1.825094845183269811e-08
3.538000000000000000e+03 -3.107618086904774146e-09 3.051275845047656514e-08
3.539000000000000000e+03 2.263815422509635221e-08 3.550336169852444362e-08
3.540000000000000000e+03 2.295975829647848286e-08 3.210351662228024437e-08
3.541000000000000000e+03 -7.297403259887509324e-09 2.462982838932268755e-08
3.542000000000000000e+03 -5.501503439188916753e-08 2.007813350800330402e-08
3.543000000000000000e+03 -9.684525311131760848e-08 2.066779402362506977e-08
3.544000000000000000e+03 -1.096568069006661188e-07 2.531625147304129274e-08
3.545000000000000000e+03 -8.519283627303494405e-08 2.992114029783827641e-08
3.546000000000000000e+03 -3.280615063860019248e-08 3.269549752960555584e-08
3.547000000000000000e+03 2.301427800281581818e-08 3.231963115010607593e-08
3.548000000000000000e+03 5.681908297611783070e-08 2.954252935537504933e-08
3.549000000000000000e+03 5.215088730396947472e-08 2.428560474148809192e-08
3.550000000000000000e+03 1.084745891667018758e-08 1.888961305651802670e-08
3.551000000000000000e+03 -5.042316750029258344e-08 1.583148293683458564e-08
3.552000000000000000e+03 -1.052903273065203722e-07 1.881103170389281190e-08
3.553000000000000000e+03 -1.308742597592352800e-07 2.755850256346171089e-08
3.554000000000000000e+03 -1.151764354235428787e-07 3.924778937138648340e-08
3.555000000000000000e+03 -6.495172014688025275e-08 4.758611115395820972e-08
3.556000000000000000e+03 -1.232211684728140254e-09 4.921407738116313341e-08
3.557000000000000000e+03 4.739087795665054598e-08 4.361265305789287560e-08
3.558000000000000000e+03 6.034430300868537149e-08 3.520821301392121653e-08
3.559000000000000000e+03 3.268192010820661480e-08 2.756766100137634935e-08
3.560000000000000000e+03 -2.039553458371078218e-08 2.374748012570877013e-08
3.561000000000000000e+03 -7.382788883263367346e-08 2.346181345920532528e-08
3.562000000000000000e+03 -1.027671083358437372e-07 2.721577652070760657e-08
3.563000000000000000e+03 -9.630852189596097349e-08 3.366826956625515437e-08
3.564000000000000000e+03 -5.879469502210774201e-08 4.144634174071832705e-08
3.565000000000000000e+03 -8.888388684037023614e-09 4.595751198334055296e-08
3.566000000000000000e+03 3.185432288667409445e-08 4.452514657910240720e-08
3.567000000000000000e+03 4.559641346380498308e-08 3.645485752545579226e-08
3.568000000000000000e+03 2.795287266169643858e-08 2.675458374006166567e-08
3.569000000000000000e+03 -1.289363176537193119e-08 2.021752214823347490e-08
3.570000000000000000e+03 -5.715041646789572512e-08 2.045819141516699685e-08
3.571000000000000000e+03 -8.515984208519506236e-08 2.507134209179049530e-08
3.572000000000000000e+03 -8.440476090805931200e-08 3.051667308989641357e-08
3.573000000000000000e+03 -5.836191722519501834e-08 3.222439789652931957e-08
3.574000000000000000e+03 -2.150560590262655908e-08 2.995333748678259050e-08
3.575000000000000000e+03 6.316816368178553534e-09 2.451686430789380297e-08
3.576000000000000000e+03 1.310412236232858229e-08 1.963583661574343293e-08
3.577000000000000000e+03 -2.728838202992748249e-09 1.703713279509408933e-08
3.578000000000000000e+03 -3.033125472960362503e-08 1.871327690400839231e-08
3.579000000000000000e+03 -5.586141618228729374e-08 2.317603539099695289e-08
3.580000000000000000e+03 -6.662250410921665433e-08 2.929623169731508339e-08
3.581000000000000000e+03 -5.935599013510205523e-08 3.387034826277050817e-08
3.582000000000000000e+03 -3.795351734702330231e-08 3.616296586896694125e-08
3.583000000000000000e+03 -1.395318121730261412e-08 3.493887263490491930e-08
3.584000000000000000e+03 2.158617701758491919e-09 3.202678368208965217e-08
3.585000000000000000e+03 2.998273276239380880e-09 2.839268116642020515e-08
3.586000000000000000e+03 -9.354222040913395553e-09 2.718186954261039068e-08
3.587000000000000000e+03 -2.818128434820440911e-08 2.901295687505359687e-08
3.588000000000000000e+03 -4.332540326243799013e-08 3.450344447284672344e-08
3.589000000000000000e+03 -4.971841633056544291e-08 4.010566664508662232e-08
3.590000000000000000e+03 -4.593752614167050743e-08 4.323410106260563217e-08
3.591000000000000000e+03 -3.670176175889809701e-08 4.098552860809640329e-08
3.592000000000000000e+03 -2.654087552082327028e-08 3.573871600789349547e-08
3.593000000000000000e+03 -2.125290101725618203e-08 3.020789037472224031e-08
3.594000000000000000e+03 -2.255990908639617506e-08 2.838399459415940295e-08
3.595000000000000000e+03 -3.070581569125781227e-08 2.941088748663278114e-08
3.596000000000000000e+03 -4.030757789046094868e-08 3.256556758789020459e-08
3.597000000000000000e+03 -4.615833797274025366e-08 3.571512471665711225e-08
3.598000000000000000e+03 -4.315693467611964441e-08 4.048190515791106621e-08
3.599000000000000000e+03 -3.341486294217256879e-08 4.625000585058750662e-08
3.600000000000000000e+03 -2.148026266717280846e-08 5.228425142204897329e-08
3.601000000000000000e+03 -1.407301448957921108e-08 5.400163186438136745e-08
3.602000000000000000e+03 -1.193045317118388503e-08 5.055764930055336814e-08
3.603000000000000000e+03 -1.399349632129460948e-08 4.281838150415527978e-08
3.604000000000000000e+03 -1.644257117209571984e-08 3.646967551478839698e-08
3.605000000000000000e+03 -1.943426500859741315e-08 3.345825983980057040e-08
3.606000000000000000e+03 -2.196435264971605016e-08 3.401411984211101508e-08
3.607000000000000000e+03 -2.430067750694041438e-08 3.359886216299959682e-08
3.608000000000000000e+03 -2.382964407298889985e-08 3.149905682113441296e-08
3.609000000000000000e+03 -2.208250802420218830e-08 2.796128058917816626e-08
3.610000000000000000e+03 -2.125600573501588747e-08 2.702127940461202553e-08
3.611000000000000000e+03 -2.609224697710771597e-08 2.840829064503931135e-08
3.612000000000000000e+03 -3.508508281511806847e-08 3.186055755450504098e-08
3.613000000000000000e+03 -4.447918830353323540e-08 3.453463389185230270e-08
3.614000000000000000e+03 -4.740973677071756263e-08 3.820652464005327302e-08
3.615000000000000000e+03 -4.345096801996792773e-08 4.319294948387102080e-08
3.616000000000000000e+03 -3.441488370642538525e-08 5.064345332084738615e-08
3.617000000000000000e+03 -2.588866711130773351e-08 5.607799964351208332e-08
3.618000000000000000e+03 -1.867141770003540800e-08 5.693481876809802780e-08
3.619000000000000000e+03 -1.377222948318306862e-08 5.053705636789600467e-08
3.620000000000000000e+03 -9.614351697944731339e-09 4.057409006013293237e-08
3.621000000000000000e+03 -8.717224768022281221e-09 2.944813209214990790e-08
3.622000000000000000e+03 -1.108652986282224096e-08 2.124383601374042836e-08
3.623000000000000000e+03 -1.745230690516074337e-08 1.546071691747104983e-08
3.624000000000000000e+03 -2.360610930080543554e-08 1.409784453080218436e-08
3.625000000000000000e+03 -2.815907389086859072e-08 1.665420330192964203e-08
3.626000000000000000e+03 -2.905735434958464584e-08 2.512164442453622907e-08
3.627000000000000000e+03 -2.905449478955526538e-08 3.643216762803767605e-08
3.628000000000000000e+03 -2.785026795274545526e-08 4.861612058021027172e-08
3.629000000000000000e+03 -2.668706150713124724e-08 5.666619629195708537e-08
3.630000000000000000e+03 -2.340367783993151097e-08 6.096367892684683603e-08
3.631000000000000000e+03 -2.035706903484591676e-08 6.103553897576878292e-08
3.632000000000000000e+03 -1.851799915190059934e-08 6.020584461383198518e-08
3.633000000000000000e+03 -2.164772425158145879e-08 5.741816667015725272e-08
3.634000000000000000e+03 -2.772108842612066531e-08 5.414965206701305801e-08
3.635000000000000000e+03 -3.518028819194841971e-08 4.909135270638576576e-08
3.636000000000000000e+03 -3.854071987321841552e-08 4.546165550301375125e-08
3.637000000000000000e+03 -3.733084829731206818e-08 4.270763792201316510e-08
3.638000000000000000e+03 -3.015102239152823817e-08 4.203133358249902356e-08
3.639000000000000000e+03 -2.068268820851803846e-08 3.957301945365828911e-08
3.640000000000000000e+03 -9.781411280782172837e-09 3.583688565658777823e-08
3.641000000000000000e+03 -2.050404876399266763e-09 2.999955725935092539e-08
3.642000000000000000e+03 1.580106705171605173e-09 2.691080157125667629e-08
3.643000000000000000e+03 -2.505395994104952214e-09 2.741449321882696316e-08
3.644000000000000000e+03 -1.206613990145592745e-08 3.454873825876392960e-08
3.645000000000000000e+03 -2.600321299916486162e-08 4.566393780112163821e-08
3.646000000000000000e+03 -3.776398434889410321e-08 6.113107208369301245e-08
3.647000000000000000e+03 -4.502454165186078396e-08 7.647740510489894634e-08
3.648000000000000000e+03 -4.362370354070977046e-08 9.045989621975750742e-08
3.649000000000000000e+03 -3.615624611498323562e-08 9.698399123177061827e-08
3.650000000000000000e+03 -2.335509104468111262e-08 9.492354824002258644e-08
3.651000000000000000e+03 -1.119040211887573259e-08 8.101102984869369688e-08
3.652000000000000000e+03 -1.303149521799400237e-09 5.939271567305784556e-08
3.653000000000000000e+03 1.535051129722450564e-09 3.210918237307122625e-08
3.654000000000000000e+03 -1.150467854446945096e-09 6.895149359490798533e-09
3.655000000000000000e+03 -1.009640456667856243e-08 -1.344505422088130076e-08
3.656000000000000000e+03 -1.987778693377209129e-08 -2.254077617468333791e-08
3.657000000000000000e+03 -2.924433993048422393e-08 -2.068220032079526981e-08
3.658000000000000000e+03 -3.316548518157705524e-08 -5.372262257483645390e-09
3.659000000000000000e+03 -3.298503476210615972e-08 1.875403823102969477e-08
3.660000000000000000e+03 -2.659535236471685656e-08 5.056414814360304382e-08
3.661000000000000000e+03 -1.748740497194817767e-08 8.280454624404942259e-08
3.662000000000000000e+03 -4.227481137713586012e-09 1.132596537317955656e-07
3.663000000000000000e+03 9.318900398294688037e-09 1.346116521792462762e-07
3.664000000000000000e+03 2.389564869764097011e-08 1.460128266783419710e-07
3.665000000000000000e+03 3.406528286928092757e-08 1.425499436368364483e-07
3.666000000000000000e+03 3.924743470718087922e-08 1.268132824830445753e-07
3.667000000000000000e+03 3.345487373583903461e-08 9.730775357527483142e-08
3.668000000000000000e+03 1.729689530428116989e-08 6.043730360453413888e-08
3.669000000000000000e+03 -1.252672019158503414e-08 1.900303669254916562e-08
3.670000000000000000e+03 -5.068210322968790587e-08 -1.553421972688709972e-08
3.671000000000000000e+03 -9.440217333190381809e-08 -3.707875246507329742e-08
3.672000000000000000e+03 -1.316317057959347970e-07 -3.515261409804433485e-08
3.673000000000000000e+03 -1.549827428582054402e-07 -1.101096035418637918e-08
3.674000000000000000e+03 -1.519646135474846129e-07 3.416760541107927225e-08
3.675000000000000000e+03 -1.210131046249114011e-07 8.659175007390557527e-08
3.676000000000000000e+03 -6.062501484849022747e-08 1.365080273273516709e-07
3.677000000000000000e+03 1.683567201432636522e-08 1.677900532700362768e-07
3.678000000000000000e+03 1.005875172865640264e-07 1.760739630918272558e-07
3.679000000000000000e+03 1.707150781328342433e-07 1.564584781604692775e-07
3.680000000000000000e+03 2.162859918536163808e-07 1.187153485555336719e-07
3.681000000000000000e+03 2.240240471354562184e-07 6.922666402901377741e-08
3.682000000000000000e+03 1.953981802016149692e-07 2.267019436958821139e-08
3.683000000000000000e+03 1.317848293002342430e-07 -1.736587309713343772e-08
3.684000000000000000e+03 4.877009600634261923e-08 -4.255618546869123228e-08
3.685000000000000000e+03 -4.279616178458880148e-08 -5.530526986996428738e-08
3.686000000000000000e+03 -1.239298045258416294e-07 -4.979065654661418548e-08
3.687000000000000000e+03 -1.872821444095501596e-07 -2.947286378384943242e-08
3.688000000000000000e+03 -2.214762546668883745e-07 9.865557836568965138e-09
3.689000000000000000e+03 -2.288392802638602245e-07 6.017390561752889989e-08
3.690000000000000000e+03 -2.064807341328328937e-07 1.198665775756463949e-07
3.691000000000000000e+03 -1.636128149194782568e-07 1.751439480816716511e-07
3.692000000000000000e+03 -1.013428837372492538e-07 2.216551458811532923e-07
3.693000000000000000e+03 -3.123245741988103612e-08 2.458707888433318537e-07
3.694000000000000000e+03 4.517927650620282978e-08 2.480850078904078500e-07
3.695000000000000000e+03 1.158192335349401220e-07 2.219868263748662813e-07
3.696000000000000000e+03 1.789345109224545640e-07 1.768067375119661175e-07
3.697000000000000000e+03 2.214636029560602911e-07 1.131929636317753109e-07
3.698000000000000000e+03 2.420219201438262698e-07 4.537896951469351439e-08
3.699000000000000000e+03 2.295074608513829836e-07 -2.335569349302562408e-08
3.700000000000000000e+03 1.885068813287723447e-07 -7.581185723060585966e-08
3.701000000000000000e+03 1.166112660500376870e-07 -1.074062527142824398e-07
3.702000000000000000e+03 2.978119355668052746e-08 -1.027329069217836981e-07
3.703000000000000000e+03 -6.438631391056809667e-08 -6.627621408885848043e-08
3.704000000000000000e+03 -1.427740131460672842e-07 3.263923561135677387e-09
3.705000000000000000e+03 -1.974988306074187673e-07 8.512257893691644910e-08
3.706000000000000000e+03 -2.114247123057728487e-07 1.698554852627721133e-07
3.707000000000000000e+03 -1.897606003525441976e-07 2.336164205943078632e-07
3.708000000000000000e+03 -1.309089177597918768e-07 2.735617991270175504e-07
3.709000000000000000e+03 -5.584276952132964302e-08 2.771174515104496362e-07
3.710000000000000000e+03 2.716051072098573958e-08 2.555267369521132914e-07
3.711000000000000000e+03 9.380855994118388022e-08 2.077251862926549674e-07
3.712000000000000000e+03 1.417748647739252890e-07 1.542638987899989215e-07
3.713000000000000000e+03 1.577870030284874051e-07 9.766317154713157919e-08
3.714000000000000000e+03 1.543679318381935604e-07 5.838858352030548294e-08
3.715000000000000000e+03 1.300697080049702030e-07 3.268926110507950896e-08
3.716000000000000000e+03 1.054201571417395692e-07 3.270140872856887850e-08
3.717000000000000000e+03 7.867207510546519596e-08 4.365585655667535786e-08
3.718000000000000000e+03 6.546246907938780705e-08 7.008195099634820215e-08
3.719000000000000000e+03 5.406521887715019439e-08 9.206485386518145565e-08
3.720000000000000000e+03 5.221574298423985019e-08 1.160150469633970283e-07
3.721000000000000000e+03 4.229560883781628031e-08 1.262900410129780182e-07
3.722000000000000000e+03 3.383486703987554392e-08 1.375470582160992867e-07
3.723000000000000000e+03 1.397662371911634331e-08 1.390050369949160502e-07
3.724000000000000000e+03 1.240239770116641420e-09 1.489228302683441222e-07
3.725000000000000000e+03 -1.264084331882810826e-08 1.534199717998619280e-07
3.726000000000000000e+03 -7.103672861942321054e-09 1.675873471267488904e-07
3.727000000000000000e+03 3.311676921127332418e-09 1.715229740922556043e-07
3.728000000000000000e+03 3.231574623813583020e-08 1.799393772571899592e-07
3.729000000000000000e+03 5.567864728573945940e-08 1.731428982214722270e-07
3.730000000000000000e+03 8.466467147541759206e-08 1.728250138009651628e-07
3.731000000000000000e+03 9.496308694376810249e-08 1.634285810910043357e-07
3.732000000000000000e+03 1.071389076058644535e-07 1.725162398373130865e-07
3.733000000000000000e+03 1.045994655861504673e-07 1.807307151234861051e-07
3.734000000000000000e+03 1.182166109062083701e-07 2.104828991883716013e-07
3.735000000000000000e+03 1.304248417062193153e-07 2.284700096583137551e-07
3.736000000000000000e+03 1.678719059678236395e-07 2.506006695720629963e-07
3.737000000000000000e+03 1.961847270570387968e-07 2.385673339599111105e-07
3.738000000000000000e+03 2.307052039643630201e-07 2.202840187639428812e-07
3.739000000000000000e+03 2.256663200121686871e-07 1.700581553459767016e-07
3.740000000000000000e+03 2.051100046672308842e-07 1.380096521720637959e-07
3.741000000000000000e+03 1.362149441665055425e-07 1.059098524383990866e-07
3.742000000000000000e+03 7.220173771085367277e-08 1.298621306786942250e-07
3.743000000000000000e+03 -3.392520195887104395e-09 1.735194794965581337e-07
